Match_ID,Date,Sport,Country,Team,Player,Opponent,Venue,Matches_Played,Goals_or_Runs,Assists_or_Wickets,Win_Percentage,Fan_Attendance,Revenue_USD,Sponsorship_USD,Social_Media_Engagement,Ranking,MVP_Awards,Injury_Status,Season,Ticket_Price_USD
MATCH1563,04-11-2023,Football,India,Barcelona,Kylian Mbappe,Lewis PLC,National Ground,43,136,28,31.19,69283,3478556.46,1047719.19,5917545,78,17,Recovering,2023,347.09
MATCH1564,07-02-2023,Football,England,Barcelona,Virat Kohli,"Patel, Thomas and Hoover",National Ground,14,34,38,64.17,82566,1801735.16,261341.77,7090237,10,17,Minor Injury,2024,197.07
MATCH1565,12-04-2024,Cricket,USA,Pakistan,LeBron James,"Li, Stone and Trujillo",Olympic Park,45,36,34,36.3,87518,3666047.74,1990741.74,3241751,92,11,Recovering,2025,327.41
MATCH1566,05-03-2024,Olympics,Brazil,India Olympic Team,Stephen Curry,"Powell, Adams and Marks",Olympic Park,25,6,38,39.8,40405,631859.91,224430.31,9210101,53,2,Minor Injury,2025,53.6
MATCH1567,30-05-2023,Basketball,England,Celtics,LeBron James,"Anderson, Scott and Hernandez",Stadium A,7,96,14,50.29,18762,3915840.76,251389.47,8842796,94,9,Recovering,2024,56.81
MATCH1568,05-06-2025,Basketball,Australia,Nets,Kylian Mbappe,Ramsey LLC,National Ground,39,25,3,33.66,56060,911555.7,1613139.57,8930146,71,19,Minor Injury,2024,300.23
MATCH1569,04-12-2024,Basketball,Spain,Lakers,Virat Kohli,Crosby Group,Arena B,10,96,36,78.83,11929,4593023.8,1280191.01,6220098,91,7,Recovering,2025,214.94
MATCH1570,25-03-2024,Tennis,Germany,WTA Tour,Rafael Nadal,Stevens-Hudson,Sports Complex,19,70,27,61.65,99170,4408124.67,1628976.38,5130195,82,2,Minor Injury,2024,387.58
MATCH1571,20-03-2023,Football,England,Real Madrid,Cristiano Ronaldo,Erickson-Garcia,Arena B,37,14,5,79.47,77634,4648649.14,1617652.1,189426,55,16,Recovering,2023,245.03
MATCH1572,20-02-2024,Olympics,India,Team USA,Erling Haaland,Cardenas and Sons,Arena B,48,1,45,54,75035,3750843.08,492231.36,8870239,88,19,Fit,2025,229.84
MATCH1573,19-08-2023,Cricket,Brazil,CSK,Cristiano Ronaldo,Sosa-Stark,National Ground,9,131,22,96.2,60407,2482584.23,345115.51,1909743,44,7,Recovering,2023,152.13
MATCH1574,29-09-2023,Tennis,England,Grand Slam,Lionel Messi,Stokes Ltd,Sports Complex,26,55,19,94.33,89275,2582489.77,1787368.63,7778806,80,15,Fit,2024,12.89
MATCH1575,02-11-2023,Tennis,Germany,Grand Slam,Cristiano Ronaldo,Beck-Chandler,Stadium A,23,184,11,52.17,6161,515675.52,986632.01,1431764,68,16,Fit,2024,70.68
MATCH1576,09-06-2023,Tennis,Australia,ATP Tour,Rohit Sharma,Marshall PLC,Olympic Park,26,95,19,49.16,28878,2686772.65,542615.94,7368018,85,14,Fit,2023,183.33
MATCH1577,03-01-2024,Tennis,England,ATP Tour,Cristiano Ronaldo,Perez-Marquez,Arena B,19,10,8,51.56,48412,4505979.07,324823.44,3348530,62,8,Fit,2024,249.64
MATCH1578,29-11-2023,Tennis,France,WTA Tour,Kylian Mbappe,Walton and Sons,Olympic Park,9,28,6,83.42,21531,786154.52,1002501.86,3977894,7,10,Minor Injury,2025,371.34
MATCH1579,24-10-2023,Tennis,Australia,Davis Cup,Rafael Nadal,Wood Group,Stadium A,49,109,15,69.41,72009,942432.57,565871.98,1939715,34,7,Recovering,2024,107.22
MATCH1580,17-09-2024,Football,Brazil,Bayern Munich,Rohit Sharma,"Dean, Hopkins and Davenport",Sports Complex,41,162,9,38.35,22340,2012402.97,551353.97,3234201,19,13,Fit,2025,107.83
MATCH1581,22-02-2024,Football,Spain,PSG,LeBron James,Wright and Sons,Arena B,15,86,27,58.34,71828,2141093.41,108052.7,1856415,35,11,Minor Injury,2024,358.68
MATCH1582,18-02-2023,Cricket,Brazil,England,Lionel Messi,Thompson-Jackson,Stadium A,4,169,47,45.73,42397,2365570.24,1817421.54,1700500,56,5,Minor Injury,2024,188.15
MATCH1583,10-04-2023,Basketball,India,Lakers,Kylian Mbappe,Diaz-Taylor,Arena B,22,92,47,84.8,82189,2649021.7,746326.61,4639621,27,18,Minor Injury,2023,444.72
MATCH1584,04-05-2023,Cricket,India,CSK,Erling Haaland,Singh Group,Arena B,13,180,28,94.04,14814,4709671.83,1239925.69,5067934,93,15,Fit,2025,363.18
MATCH1585,16-07-2023,Football,France,Barcelona,Kylian Mbappe,Pratt Ltd,National Ground,49,143,22,91.59,63783,3153024.55,239270.73,7326976,9,15,Minor Injury,2025,466.35
MATCH1586,20-06-2023,Olympics,Japan,Team USA,LeBron James,"Carr, Chavez and Hall",Arena B,19,11,36,24.86,95938,959052.67,1629994.34,8315156,88,17,Recovering,2023,91.1
MATCH1587,29-07-2024,Olympics,France,Japan Olympic Team,Novak Djokovic,Diaz PLC,Sports Complex,18,52,11,20.29,79959,1096860.53,1394959.89,8613283,59,16,Recovering,2025,267.29
MATCH1588,31-10-2023,Basketball,Australia,Warriors,Kylian Mbappe,Miller-Johnson,Stadium A,11,57,2,62.69,43252,205062.47,300538.26,4669980,18,8,Fit,2025,490.21
MATCH1589,29-04-2023,Cricket,India,CSK,Stephen Curry,"Wolf, Rodriguez and Gonzales",Sports Complex,24,83,5,95.71,76994,1327550.52,271555.14,4957522,42,1,Recovering,2023,413.73
MATCH1590,30-06-2023,Cricket,Australia,England,Lionel Messi,Marshall Group,Sports Complex,43,199,49,66.66,99712,3731391.25,767052.05,4327535,81,20,Recovering,2025,111.02
MATCH1591,29-11-2023,Tennis,Australia,WTA Tour,Rohit Sharma,Lucas and Sons,Sports Complex,41,192,25,32.45,35372,3651761.4,870637.61,2498634,62,2,Minor Injury,2023,235.1
MATCH1592,06-08-2024,Cricket,Argentina,Australia,Virat Kohli,"Martin, Brown and Morris",National Ground,2,79,10,90.82,56668,3439960.46,379756.79,2417905,10,13,Fit,2024,455.47
MATCH1593,11-01-2025,Tennis,Spain,ATP Tour,Virat Kohli,"Brown, Ferguson and Anderson",Stadium A,39,25,24,50.72,19422,4134545.62,1528074.28,743836,17,7,Fit,2024,79.89
MATCH1594,22-03-2025,Olympics,India,Team USA,Cristiano Ronaldo,Morgan and Sons,Sports Complex,48,86,45,26.8,23249,2407322.9,1127888.21,7464556,21,9,Minor Injury,2024,85.71
MATCH1595,09-12-2024,Football,Australia,Bayern Munich,Kylian Mbappe,Berger-Burke,Stadium A,2,11,6,63.57,18443,2562596.66,1673784.35,2389596,1,7,Fit,2023,219.3
MATCH1596,02-11-2024,Cricket,Australia,England,Rohit Sharma,"Holland, Maxwell and Thompson",Olympic Park,44,183,7,59.35,19435,1130367.06,1913150.64,4738058,46,2,Recovering,2024,67.99
MATCH1597,11-09-2024,Football,Brazil,Real Madrid,Virat Kohli,Shaw Inc,Olympic Park,34,85,38,34.51,60737,759597.98,1336210.4,5069400,80,9,Minor Injury,2023,142.84
MATCH1598,29-09-2023,Tennis,USA,Grand Slam,Lionel Messi,"White, Bowen and Gibson",Arena B,50,167,9,45.62,56196,2239010.01,1594717.22,8036757,9,3,Recovering,2024,480.2
MATCH1599,03-04-2023,Basketball,Germany,Warriors,Virat Kohli,Robinson Group,Arena B,50,98,22,45.55,60552,2411629.86,1945833.49,5604616,18,20,Fit,2024,215.14
MATCH1600,29-06-2024,Tennis,Spain,Davis Cup,Rohit Sharma,Nunez Inc,Olympic Park,6,148,45,53.75,80743,3885196.86,1623527.71,3689813,90,2,Fit,2024,11.4
MATCH1601,25-07-2024,Football,Argentina,Manchester City,Virat Kohli,"Miller, Huff and Knight",Stadium A,4,89,23,87.9,23264,1480539.47,292559.78,9262641,54,7,Fit,2023,37.37
MATCH1602,13-12-2024,Cricket,Brazil,India,Novak Djokovic,Kelly Ltd,Stadium A,45,108,23,24.33,18894,3317109.13,152171.74,9974418,21,0,Fit,2024,79.23
MATCH1603,13-01-2023,Cricket,Japan,India,Novak Djokovic,"Meyer, Powell and Allen",Arena B,49,46,30,79.48,74133,3495833.99,602517.85,6914201,93,10,Minor Injury,2025,350.67
MATCH1604,09-06-2023,Basketball,India,Lakers,Lionel Messi,Short PLC,Sports Complex,49,44,32,32.83,56955,4165073.67,1361407.57,7631830,71,8,Recovering,2025,159.96
MATCH1605,10-06-2023,Cricket,Australia,Pakistan,Cristiano Ronaldo,Harris and Sons,Sports Complex,25,32,47,36.95,86139,289424.14,787620.46,9393401,78,2,Recovering,2024,243.93
MATCH1606,18-06-2023,Tennis,India,Davis Cup,Stephen Curry,Bowman-Allen,Olympic Park,13,69,6,28.35,52540,3019918.93,1693985.5,480581,31,9,Fit,2025,62.17
MATCH1607,12-01-2023,Cricket,Australia,CSK,Rohit Sharma,Raymond-Roberts,Sports Complex,13,163,2,39.23,16146,4883549.1,1131769.64,9467976,62,1,Fit,2024,55.67
MATCH1608,01-01-2024,Basketball,Australia,Lakers,Novak Djokovic,"Thompson, Williams and Schneider",Sports Complex,13,80,48,51.25,51640,4869515.21,1406800.34,1643762,43,13,Recovering,2025,59.49
MATCH1609,24-08-2024,Cricket,France,India,Rafael Nadal,Reed Ltd,Sports Complex,3,74,10,32.12,65700,402976.77,1253775.68,3895101,28,20,Fit,2025,88.91
MATCH1610,03-04-2024,Olympics,Brazil,China Olympic Team,Stephen Curry,Ramirez-Hanson,National Ground,24,159,27,23.2,98423,3873133.25,778330.37,3513428,79,19,Fit,2023,287.78
MATCH1611,04-04-2025,Tennis,India,ATP Tour,Virat Kohli,Martin-Flores,National Ground,36,200,5,59.91,64612,1575456.31,1868441.66,2719058,9,8,Recovering,2024,183.15
MATCH1612,28-12-2024,Football,Argentina,Barcelona,LeBron James,Leonard-Johnson,Olympic Park,17,195,28,72.02,23408,4699749.05,1943502.89,8201626,6,11,Minor Injury,2024,210.43
MATCH1613,27-03-2024,Olympics,Germany,India Olympic Team,Kylian Mbappe,Mckenzie-Jackson,Sports Complex,21,95,5,74.58,71314,2255960.44,1755430.2,725977,80,20,Fit,2025,397.39
MATCH1614,08-06-2023,Olympics,USA,Team USA,LeBron James,Green-Ortiz,Olympic Park,11,145,25,88.31,34235,1947232.76,927245.75,1578722,45,14,Minor Injury,2025,272.21
MATCH1615,29-03-2023,Tennis,Brazil,ATP Tour,Cristiano Ronaldo,York-Bryant,Olympic Park,50,110,12,52.12,13450,1593251.46,1992894.27,8168676,28,15,Fit,2024,232.74
MATCH1616,26-04-2024,Olympics,Brazil,India Olympic Team,Rohit Sharma,Kelley LLC,National Ground,37,8,38,81.94,13178,4682933.74,726178.05,7226043,61,6,Fit,2023,435.33
MATCH1617,16-09-2023,Tennis,Brazil,Grand Slam,Cristiano Ronaldo,"Freeman, Davis and Lopez",Arena B,5,70,25,26.54,98350,2262590.45,842345.11,3602084,86,8,Fit,2023,55.3
MATCH1618,10-02-2025,Tennis,Australia,Grand Slam,Virat Kohli,Warner Group,Arena B,23,107,30,58.04,95286,3921448.38,1931351.72,7338019,46,18,Minor Injury,2023,284.85
MATCH1619,21-03-2023,Olympics,Japan,India Olympic Team,Erling Haaland,"Moreno, Jones and Villarreal",Arena B,21,170,46,79.43,46486,80792.02,1793519.72,2484414,64,10,Fit,2025,209.13
MATCH1620,06-04-2024,Olympics,Brazil,Team USA,Rafael Nadal,"Gonzalez, Little and Cardenas",Sports Complex,7,9,13,79.66,29596,2106678.78,1094442.02,2796712,77,12,Fit,2024,112.78
MATCH1621,15-01-2023,Cricket,Germany,CSK,Stephen Curry,Walker-Mcdonald,Stadium A,20,78,32,85.52,21350,3499592.56,1299578.8,7660368,53,13,Minor Injury,2024,415.81
MATCH1622,27-04-2023,Tennis,Brazil,Grand Slam,Rafael Nadal,"Barnes, Aguilar and White",Olympic Park,24,45,35,67.59,76141,2185022.06,573630.73,7349925,82,9,Recovering,2025,469.57
MATCH1623,05-04-2025,Football,USA,Real Madrid,Cristiano Ronaldo,"Brown, Watson and Bradley",Stadium A,40,105,6,59.71,86766,4636872.26,203905.63,7460817,65,18,Fit,2025,152.05
MATCH1624,17-08-2023,Tennis,Argentina,WTA Tour,Kylian Mbappe,Randall-Davis,Olympic Park,8,50,30,96.04,50955,4838404.35,1828488.49,6937895,83,12,Fit,2024,393.28
MATCH1625,02-10-2023,Olympics,Australia,China Olympic Team,LeBron James,"Washington, Conner and Singleton",Olympic Park,44,61,0,92.01,59336,173046.31,57362.4,6291485,67,19,Minor Injury,2024,93.5
MATCH1626,05-09-2023,Olympics,Spain,Japan Olympic Team,Novak Djokovic,Barnes Inc,Arena B,40,164,25,86.28,80740,2151221.2,1879086.47,6560021,94,5,Minor Injury,2024,263.47
MATCH1627,12-04-2023,Tennis,Brazil,WTA Tour,Kylian Mbappe,Clark-Medina,Stadium A,41,147,50,51.36,87223,4584160.16,1675489.07,2678469,42,6,Fit,2023,22.56
MATCH1628,06-06-2023,Football,India,Bayern Munich,Erling Haaland,"Hall, Tate and Jones",Sports Complex,6,146,24,22.02,22111,4917236.82,1270753.99,6018279,24,7,Recovering,2023,155.49
MATCH1629,13-01-2025,Olympics,France,India Olympic Team,LeBron James,Spence-Baxter,Stadium A,18,21,9,70.2,88674,4924141.22,1734543.4,1871122,59,19,Fit,2023,79.5
MATCH1630,06-04-2023,Basketball,USA,Warriors,Rafael Nadal,Jones-Taylor,National Ground,14,100,6,59.28,7877,2074588.19,975602,1290314,27,13,Minor Injury,2024,320.44
MATCH1631,04-07-2023,Tennis,Australia,WTA Tour,Lionel Messi,Miller-Guerrero,Arena B,43,145,40,68.53,9122,594863.63,688906.85,5828065,62,19,Recovering,2025,12.46
MATCH1632,05-05-2023,Olympics,England,China Olympic Team,Erling Haaland,"Combs, Walker and Lewis",Stadium A,35,5,33,60.94,24968,1089369.58,732956.83,3649947,4,10,Fit,2023,50.89
MATCH1633,08-10-2023,Cricket,Argentina,England,Rohit Sharma,"Parks, Acosta and Smith",Stadium A,23,181,35,72.15,66216,3728520.34,994124.4,8610949,52,6,Minor Injury,2023,106.96
MATCH1634,16-04-2023,Basketball,Japan,Bulls,Erling Haaland,"Wright, Gray and Cross",National Ground,11,52,46,59.03,63478,2124449.24,1495423.14,5357715,80,3,Recovering,2024,220.36
MATCH1635,18-01-2024,Olympics,USA,China Olympic Team,Rafael Nadal,"Stone, Lopez and Dorsey",Arena B,3,130,16,66.95,43466,3023371.66,1755117.92,8910282,46,12,Fit,2023,98.15
MATCH1636,20-03-2025,Basketball,Brazil,Bulls,Stephen Curry,"Carr, Smith and Holmes",Arena B,5,55,42,49.73,24010,3899777.62,248995.69,5355038,89,0,Recovering,2024,114.75
MATCH1637,27-08-2023,Olympics,Spain,China Olympic Team,Cristiano Ronaldo,"Graham, Richardson and Franklin",Olympic Park,19,154,13,62.18,18489,2809183.92,1433949.92,1265341,74,20,Minor Injury,2025,380.54
MATCH1638,22-07-2023,Basketball,England,Celtics,Lionel Messi,Miller-Chavez,Olympic Park,32,11,17,53.7,21265,2269397.68,1204854.21,9928205,50,7,Recovering,2023,149.67
MATCH1639,17-04-2024,Olympics,Australia,Team USA,Virat Kohli,Herrera Inc,Olympic Park,3,136,33,23.13,89512,91198.74,942437.24,6973867,93,9,Minor Injury,2024,379.31
MATCH1640,23-07-2024,Tennis,Germany,ATP Tour,Rafael Nadal,"Meyers, Harris and Haley",Sports Complex,4,100,19,75.72,64582,2471749.76,1283988.79,2046971,48,19,Fit,2023,119.77
MATCH1641,18-04-2023,Football,Germany,Barcelona,Novak Djokovic,Collins and Sons,Arena B,11,22,12,77.93,53349,4082576.61,1077428.95,92902,89,1,Minor Injury,2023,64.29
MATCH1642,28-09-2023,Basketball,Germany,Lakers,Erling Haaland,"Carroll, Banks and Lawrence",Olympic Park,18,178,10,93.99,81474,2308861.88,256945.97,2493052,97,18,Minor Injury,2025,228.92
MATCH1643,24-06-2024,Football,England,Bayern Munich,Erling Haaland,Allen and Sons,Olympic Park,43,125,17,45.75,68269,1136894.29,531305.01,4979984,92,2,Minor Injury,2025,419.42
MATCH1644,12-12-2024,Cricket,USA,Australia,Cristiano Ronaldo,Smith Inc,Olympic Park,4,54,0,73.64,66361,4094372.11,379895.27,1763801,44,6,Recovering,2025,261.82
MATCH1645,26-12-2024,Basketball,Argentina,Celtics,Virat Kohli,"Choi, Johnson and Lee",Sports Complex,7,33,14,93.34,55538,4875572.77,1736378.28,8624497,26,12,Fit,2023,146.14
MATCH1646,09-06-2025,Cricket,Japan,England,Cristiano Ronaldo,"Simmons, Rodriguez and Butler",Arena B,30,27,47,28.82,7174,4471549.29,378124.38,489597,61,16,Minor Injury,2024,140.13
MATCH1647,29-12-2023,Olympics,France,Team USA,Rohit Sharma,"Calderon, Roberts and Ford",Arena B,26,128,27,60.63,11967,2212289.58,742712.45,834338,84,12,Recovering,2024,105.03
MATCH1648,30-06-2023,Cricket,Japan,Pakistan,LeBron James,Bowen-Davis,Sports Complex,39,126,33,54.69,94281,258858.53,501643.77,1873660,29,3,Fit,2023,291.86
MATCH1649,28-06-2024,Cricket,USA,India,LeBron James,Schaefer Inc,Arena B,40,179,45,52.36,56496,515508.32,1469179.12,4510772,64,6,Fit,2023,180.34
MATCH1650,22-10-2023,Basketball,India,Nets,Cristiano Ronaldo,"Armstrong, Guzman and Hamilton",Arena B,33,179,39,58.14,45019,4264294.06,1377432.16,2866028,41,2,Fit,2023,172.76
MATCH1651,14-01-2023,Tennis,Argentina,WTA Tour,Novak Djokovic,Edwards Group,National Ground,2,45,16,90.5,27377,3399222.68,1706913.89,9975752,46,15,Recovering,2023,249.27
MATCH1652,23-04-2023,Cricket,India,Pakistan,Lionel Messi,Smith-Frazier,Sports Complex,44,74,14,62.02,26928,3777412.47,1551636.82,1687595,39,10,Minor Injury,2024,370.06
MATCH1653,10-11-2024,Olympics,Argentina,China Olympic Team,LeBron James,"Mcdonald, Rogers and Moore",National Ground,30,3,22,44.09,48743,4457948.36,1550179.96,8136125,15,8,Recovering,2025,366.83
MATCH1654,25-02-2024,Football,England,Barcelona,Virat Kohli,Walker-Curtis,National Ground,32,7,15,66.21,96200,4866720.04,722042.76,1507768,25,12,Recovering,2023,483.07
MATCH1655,16-06-2025,Olympics,Spain,Japan Olympic Team,Virat Kohli,"Thompson, Townsend and Nelson",National Ground,44,89,21,51.28,59695,4726879.84,556113.03,3207278,6,18,Recovering,2025,178.2
MATCH1656,19-03-2024,Olympics,Argentina,Team USA,Erling Haaland,King and Sons,National Ground,19,28,0,59.91,94853,744184.13,1363441.52,8787607,38,19,Recovering,2025,89.68
MATCH1657,08-03-2023,Tennis,Australia,Grand Slam,Lionel Messi,"Ruiz, Hardin and Gallagher",Olympic Park,3,55,18,86.04,21178,275434.48,615113.89,7229619,46,0,Fit,2024,77.48
MATCH1658,12-11-2024,Basketball,Spain,Nets,Virat Kohli,"Ross, Mendoza and Davis",Stadium A,46,69,9,99.67,30785,2165933.41,1836928.38,4888848,29,1,Minor Injury,2024,131.88
MATCH1659,13-02-2024,Tennis,USA,Davis Cup,LeBron James,"Navarro, Johnson and Padilla",National Ground,39,79,11,65.11,93987,4380902.7,1609738.6,2344991,88,6,Minor Injury,2023,213.99
MATCH1660,09-11-2023,Cricket,USA,England,LeBron James,Ortiz LLC,Sports Complex,41,118,34,34.67,62264,489251.07,1055509.94,5265638,65,11,Minor Injury,2024,219.56
MATCH1661,17-04-2024,Tennis,India,Davis Cup,Kylian Mbappe,Johnson-Reeves,Stadium A,50,107,5,80.47,85636,4535175.43,1574331,9746194,66,11,Fit,2025,276.2
MATCH1662,24-02-2023,Olympics,France,China Olympic Team,Virat Kohli,"Parker, Keller and Williams",Olympic Park,43,1,29,84.6,72896,2306501.56,113420.74,927592,35,20,Fit,2024,301.23
MATCH1663,08-05-2024,Basketball,Germany,Nets,Lionel Messi,Smith-Bird,Stadium A,48,149,43,60.87,98972,274571.13,414103.58,2428467,72,15,Fit,2023,448.58
MATCH1664,05-10-2024,Cricket,Australia,England,Lionel Messi,"Ferguson, Bruce and Diaz",Olympic Park,40,176,12,29.18,5004,773580.2,1760398.63,8731175,13,7,Fit,2023,242.13
MATCH1665,05-02-2024,Olympics,India,Japan Olympic Team,Cristiano Ronaldo,Lozano-Baldwin,National Ground,26,123,11,85.62,76659,1308754.91,1227456.31,7377376,85,19,Fit,2024,81.66
MATCH1666,26-05-2023,Football,England,Barcelona,Virat Kohli,Hooper LLC,Sports Complex,48,179,34,36.03,67975,1457280.58,1336733.38,9887817,64,11,Recovering,2024,201.68
MATCH1667,02-03-2024,Football,France,PSG,Virat Kohli,Jenkins Ltd,Stadium A,19,117,7,65.14,6444,2906884.99,72996.67,7467126,6,11,Fit,2024,442.39
MATCH1668,10-01-2023,Tennis,Brazil,Grand Slam,Stephen Curry,Wilson-Salas,Sports Complex,33,53,22,92.2,73820,1959215.39,130217.71,2550116,46,20,Recovering,2025,176.25
MATCH1669,14-03-2025,Cricket,Australia,England,Novak Djokovic,"Ray, Henderson and York",Stadium A,42,123,24,97,84408,3298269.33,1154197.71,8515716,100,16,Minor Injury,2023,351.91
MATCH1670,21-08-2024,Olympics,Japan,China Olympic Team,Novak Djokovic,Vincent-Harvey,Stadium A,3,7,46,32.73,17653,3329652.25,1001370.64,8002883,42,7,Recovering,2023,61.66
MATCH1671,12-02-2025,Cricket,France,Pakistan,Cristiano Ronaldo,Gray-Hanson,Stadium A,40,64,7,22.99,14552,2213226.98,751772.62,504247,23,10,Fit,2025,230.26
MATCH1672,23-07-2024,Cricket,England,CSK,Rohit Sharma,Chandler-Hendrix,National Ground,32,112,43,42.89,31370,3713347.99,870955.7,8877252,25,2,Recovering,2023,318.27
MATCH1673,04-02-2023,Football,Brazil,Barcelona,Lionel Messi,Oneal-Rodriguez,National Ground,50,104,36,63.73,14432,1710149.45,1366310.61,8870962,64,6,Fit,2025,415.51
MATCH1674,01-01-2024,Olympics,Japan,China Olympic Team,Kylian Mbappe,Green Group,Arena B,5,112,27,70.04,14288,2850070.59,258748.81,8687962,39,3,Fit,2024,122.98
MATCH1675,24-01-2023,Olympics,England,China Olympic Team,LeBron James,Brock Group,National Ground,25,180,22,25.44,25691,4840892.94,154180.36,9662869,31,16,Recovering,2025,163
MATCH1676,13-07-2024,Olympics,USA,Team USA,Erling Haaland,"Gilbert, Schneider and Thompson",Olympic Park,17,167,1,22.58,60234,1311796.71,672409.78,1006431,18,6,Recovering,2025,171.51
MATCH1677,20-05-2024,Football,USA,Barcelona,Erling Haaland,Barton-Ramsey,Sports Complex,45,195,2,47.67,14275,4750039.84,1198304.52,1362134,71,15,Fit,2024,364.43
MATCH1678,23-05-2024,Football,Spain,Real Madrid,Rohit Sharma,Rocha-Hodge,National Ground,28,122,19,82.52,34852,117001.88,115436.31,3301258,69,19,Minor Injury,2025,344.96
MATCH1679,08-05-2024,Football,India,Bayern Munich,Novak Djokovic,"Evans, Fleming and Conner",Olympic Park,45,32,27,76.11,77029,697474.45,878715.94,6179127,46,6,Minor Injury,2024,459.85
MATCH1680,05-04-2023,Cricket,Japan,Australia,Lionel Messi,"Ibarra, Harper and Carter",Arena B,27,191,48,91.07,75283,2844562.57,1981922.78,259956,93,7,Fit,2023,37.76
MATCH1681,17-10-2023,Tennis,India,WTA Tour,Stephen Curry,"Cabrera, Fuentes and Davies",National Ground,39,167,15,99.85,22002,3034557.99,960009.22,2063134,85,2,Fit,2024,469.8
MATCH1682,23-12-2024,Cricket,Germany,Pakistan,Rohit Sharma,Thompson-Valdez,Olympic Park,46,77,23,82.42,43362,4346165.01,492190.55,4498496,41,17,Recovering,2023,36.46
MATCH1683,14-10-2023,Tennis,USA,Davis Cup,Rohit Sharma,Moore Ltd,Arena B,34,59,19,79.35,32625,622512.77,1451196.96,2391714,5,7,Recovering,2024,328.45
MATCH1684,22-01-2023,Tennis,Argentina,ATP Tour,Lionel Messi,"Ball, Johnson and Brooks",National Ground,18,150,24,44.03,16074,308003.01,1709875.6,6451381,64,0,Minor Injury,2024,227.57
MATCH1685,24-01-2024,Cricket,Brazil,Australia,Novak Djokovic,Campbell and Sons,Sports Complex,4,169,19,22.5,50587,4686747.21,1820557.74,5650806,34,18,Fit,2023,177.06
MATCH1686,05-06-2025,Olympics,France,Japan Olympic Team,Lionel Messi,Lloyd LLC,Stadium A,36,99,46,94.6,42672,4293985.32,1876262.27,7786282,55,18,Recovering,2025,386.82
MATCH1687,26-01-2024,Basketball,Argentina,Warriors,Rohit Sharma,"Mccarthy, Thornton and Nelson",Arena B,1,71,43,96.08,16211,4994042.39,1543821.71,4973118,44,18,Minor Injury,2023,311.62
MATCH1688,06-11-2024,Basketball,Australia,Celtics,Erling Haaland,"Vazquez, Barber and Stevens",Stadium A,8,78,36,72.86,39670,4239487.41,890398.33,299686,57,0,Minor Injury,2023,483.28
MATCH1689,23-02-2024,Tennis,India,WTA Tour,Erling Haaland,Mitchell LLC,Stadium A,18,156,35,45.12,13394,2207793.19,519723.88,4642933,34,15,Fit,2023,318.87
MATCH1690,02-11-2024,Cricket,India,CSK,Rohit Sharma,Duarte-Khan,Stadium A,42,9,11,74.76,62712,2903654.67,88701.4,3834407,8,8,Minor Injury,2023,342.41
MATCH1691,05-01-2025,Basketball,India,Nets,Erling Haaland,Morris-Ross,Arena B,23,27,4,60.56,19835,2560067.23,477772.53,5475833,74,11,Recovering,2024,44.98
MATCH1692,27-05-2023,Tennis,India,Grand Slam,Stephen Curry,White-Taylor,Sports Complex,24,85,26,91.79,54114,2358718.32,1947134.89,532734,21,11,Fit,2024,465.85
MATCH1693,19-04-2023,Olympics,Japan,Team USA,Rohit Sharma,Mahoney-Fisher,National Ground,33,183,49,79.36,81216,3567072.79,1880179.97,6365875,75,1,Recovering,2025,83.54
MATCH1694,18-08-2023,Football,Japan,Real Madrid,Kylian Mbappe,Brandt-Liu,Sports Complex,41,140,46,53.45,20891,4239499.45,1057874.02,872877,78,15,Recovering,2025,264.96
MATCH1695,19-07-2023,Basketball,Japan,Celtics,LeBron James,Hensley-Ferguson,Arena B,22,62,49,98.2,35263,2284547.66,1497635.62,1946374,89,7,Minor Injury,2025,479.23
MATCH1696,23-03-2023,Tennis,Germany,Grand Slam,Kylian Mbappe,Black-Adams,Sports Complex,5,92,41,58.73,35192,2250350.43,840606.21,9561977,17,17,Fit,2024,340.31
MATCH1697,24-09-2023,Cricket,Australia,CSK,Stephen Curry,Gonzalez Inc,National Ground,8,20,26,53.68,24450,2884298.64,1267096.38,3333637,24,14,Fit,2023,69.19
MATCH1698,29-12-2024,Basketball,Argentina,Nets,Cristiano Ronaldo,"Phillips, Ferguson and Decker",Arena B,3,110,1,75.2,14570,670565,1734425.58,6521474,55,11,Fit,2024,351.5
MATCH1699,02-05-2023,Cricket,Germany,England,Stephen Curry,"Barr, Cross and Werner",Sports Complex,39,157,6,99.53,10929,378025.19,1841843.8,7541214,53,20,Minor Injury,2025,419.05
MATCH1700,17-12-2024,Basketball,Brazil,Bulls,Virat Kohli,Silva and Sons,Sports Complex,33,21,9,91.65,82798,2969310.9,1349444.65,7618923,49,10,Minor Injury,2023,259.25
